IdCliente;Edad;Rango estareo;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Credito Hipotecario;Tiene Credito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
24164;52;45 a 54;Trabajador Dependiente;Casado;Enseñanza Media;No;110000;No;No;Celular;0;No
24165;58;55 a 64;Gerente;Soltero;Universitario;No;4841000;No;No;Celular;0;No
24166;58;55 a 64;Trabajador Dependiente;Casado;Universitario;No;755000;Si;No;Celular;1;No
24167;53;45 a 54;Trabajador Dependiente;Casado;Universitario;No;93000;Si;No;Celular;4;No
24168;53;45 a 54;Trabajador Independiente;Casado;Enseñanza Media;No;8094000;No;No;Celular;0;No
24169;58;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;710000;Si;No;Celular;0;No
24170;54;45 a 54;Trabajador Dependiente;Casado;Universitario;No;976000;Si;No;Celular;3;No
24171;42;30 a 45;Técnico;Soltero;Técnico Profesional;No;-242000;Si;No;Celular;6;No
24172;49;45 a 54;Trabajador Dependiente;Divorciado;Universitario;No;-199000;Si;No;Celular;0;No
24173;58;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1988000;No;No;Celular;4;Si
24174;55;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1931000;No;No;Celular;10;No
24175;50;45 a 54;Trabajador Independiente;Casado;Universitario;No;846000;No;No;Celular;0;No
24176;50;45 a 54;Obrero;Divorciado;Enseñanza Media;No;-90000;No;Si;Celular;0;No
24177;55;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1616000;Si;No;Fono Particular;3;No
24178;52;45 a 54;Trabajador Dependiente;Casado;Universitario;No;4592000;Si;No;Celular;0;No
24179;51;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;883000;Si;No;Celular;9;No
24180;43;30 a 45;Obrero;Casado;Enseñanza Media;Si;-367000;Si;Si;Celular;0;No
24181;50;45 a 54;Obrero;Soltero;Enseñanza Media;No;0;Si;No;Celular;0;No
24182;54;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;895000;Si;No;Celular;0;Si
24183;57;55 a 64;Trabajador Dependiente;Casado;Técnico Profesional;No;304000;No;No;Celular;5;No
24184;50;45 a 54;Obrero;Divorciado;Enseñanza Media;No;0;Si;No;Celular;1;No
24185;54;45 a 54;Trabajador Dependiente;Casado;Universitario;No;625000;Si;Si;Celular;0;No
24186;53;45 a 54;Trabajador Dependiente;Casado;Universitario;No;741000;Si;No;Celular;2;No
24187;57;55 a 64;Obrero;Casado;Enseñanza Media;No;97000;Si;No;Celular;0;No
24188;50;45 a 54;Obrero;Casado;Enseñanza Básica;No;0;Si;No;Celular;0;No
24189;58;55 a 64;Trabajador Dependiente;Casado;Universitario;No;395000;Si;No;Celular;2;No
24190;54;45 a 54;Trabajador Dependiente;Casado;Universitario;No;1597000;No;No;Fono Particular;0;No
24191;51;45 a 54;Trabajador Independiente;Soltero;Universitario;No;1612000;Si;No;Celular;0;Si
24192;51;45 a 54;Trabajador Dependiente;Casado;Universitario;No;1333000;Si;No;Fono Particular;6;No
24193;52;45 a 54;Gerente;Divorciado;Técnico Profesional;No;488000;Si;No;Celular;0;No
24194;58;55 a 64;Técnico;Divorciado;Técnico Profesional;No;566000;Si;No;Celular;2;No
24195;55;55 a 64;Obrero;Casado;Enseñanza Básica;No;14000;Si;Si;Celular;0;No
24196;52;45 a 54;Trabajador Dependiente;Casado;Universitario;No;4196000;Si;No;Celular;0;No
24197;50;45 a 54;Trabajador Dependiente;Casado;Universitario;No;981000;Si;Si;Celular;0;No
24198;57;55 a 64;Gerente;Divorciado;Universitario;No;637000;Si;No;Celular;1;No
24199;51;45 a 54;Gerente;Soltero;Universitario;No;3646000;Si;No;Celular;1;Si
24200;51;45 a 54;Empresario;Soltero;Técnico Profesional;No;154000;Si;No;Celular;0;No
24201;51;45 a 54;Trabajador Dependiente;Casado;Universitario;No;5293000;Si;No;Celular;6;Si
24202;47;45 a 54;Trabajador Dependiente;Casado;Universitario;No;-120000;Si;No;Celular;2;No
24203;52;45 a 54;Trabajador Dependiente;Casado;Universitario;No;1370000;Si;No;Celular;0;No
24204;51;45 a 54;Empresario;Casado;Universitario;No;946000;Si;No;Celular;0;No
24205;50;45 a 54;Trabajador Dependiente;Casado;Enseñanza Media;No;0;Si;Si;Celular;2;No
24206;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3039000;Si;Si;Celular;0;No
24207;54;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;328000;Si;No;Celular;1;No
24208;53;45 a 54;Gerente;Divorciado;Universitario;No;2064000;Si;No;Celular;0;No
24209;53;45 a 54;Trabajador Dependiente;Casado;Universitario;No;759000;Si;No;Celular;0;No
24210;55;55 a 64;Obrero;Divorciado;Enseñanza Media;No;158000;Si;No;Celular;0;No
24211;51;45 a 54;Trabajador Dependiente;Casado;Enseñanza Media;No;1000;Si;No;Celular;0;No
24212;57;55 a 64;Gerente;Soltero;Universitario;No;493000;Si;No;Celular;7;No
24213;57;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;3049000;Si;Si;Celular;1;No
24214;50;45 a 54;Trabajador Dependiente;Casado;Universitario;No;279000;Si;No;Celular;0;No
24215;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;861000;Si;No;Celular;0;No
24216;58;55 a 64;Trabajador Dependiente;Casado;Universitario;No;422000;Si;No;Celular;0;No
24217;50;45 a 54;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
24218;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1455000;Si;No;Fono Particular;2;No
24219;50;45 a 54;Obrero;Casado;Enseñanza Media;No;0;Si;No;Celular;1;No
24220;57;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;12130000;Si;No;Celular;13;No
24221;58;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1556000;Si;No;Celular;0;No
24222;50;45 a 54;Trabajador Dependiente;Divorciado;Universitario;No;5733000;Si;No;Celular;4;No
24223;53;45 a 54;Trabajador Dependiente;Divorciado;Universitario;No;1533000;Si;No;Celular;4;No
24224;52;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;947000;Si;No;Celular;0;No
24225;54;45 a 54;Trabajador Dependiente;Casado;Universitario;No;481000;Si;No;Fono Particular;0;No
24226;51;45 a 54;Trabajador Dependiente;Soltero;Enseñanza Básica;No;199000;Si;No;Celular;1;No
24227;51;45 a 54;Trabajador Dependiente;Casado;Enseñanza Media;No;1000;No;Si;Celular;0;No
24228;52;45 a 54;Gerente;Soltero;Universitario;No;8669000;Si;No;Fono Particular;0;No
24229;58;55 a 64;Técnico;Divorciado;Técnico Profesional;No;8000;No;No;Celular;0;No
24230;54;45 a 54;Trabajador Dependiente;Divorciado;Universitario;No;814000;Si;No;Celular;3;No
24231;53;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;5133000;Si;No;Celular;2;No
24232;55;55 a 64;Trabajador Dependiente;Soltero;Enseñanza Media;No;77000;No;No;Celular;0;No
24233;57;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1906000;No;Si;Celular;0;No
24234;54;45 a 54;Gerente;Casado;Universitario;No;1021000;No;No;Celular;0;No
24235;50;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;0;No;No;Celular;0;No
24236;54;45 a 54;Obrero;Casado;Enseñanza Media;No;121000;Si;Si;Celular;2;No
24237;54;45 a 54;Gerente;Soltero;Técnico Profesional;No;715000;Si;No;Celular;2;No
24238;52;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;8381000;No;No;Celular;0;No
24239;50;45 a 54;Trabajador Dependiente;Casado;Universitario;No;162000;Si;No;Celular;0;No
24240;52;45 a 54;Empresario;Casado;Universitario;No;1514000;No;Si;Celular;3;No
24241;54;45 a 54;Gerente;Casado;Universitario;No;1354000;Si;No;Celular;2;No
24242;52;45 a 54;Trabajador Independiente;Soltero;Universitario;No;605000;No;No;Fono Particular;0;Si
24243;50;45 a 54;Trabajador Dependiente;Casado;Universitario;No;0;Si;No;Fono Particular;0;No
24244;54;45 a 54;Trabajador Dependiente;Casado;Universitario;No;3289000;No;No;Celular;2;No
24245;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;96000;Si;No;Celular;0;No
24246;47;45 a 54;Técnico;Casado;Técnico Profesional;No;-3000;No;No;Celular;3;No
24247;51;45 a 54;Trabajador Dependiente;Casado;Universitario;No;7696000;Si;No;Celular;0;No
24248;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;789000;Si;No;Celular;1;No
24249;45;45 a 54;Trabajador Dependiente;Soltero;Enseñanza Media;No;-23000;No;No;Celular;0;No
24250;54;45 a 54;Trabajador Dependiente;Casado;Universitario;No;1696000;No;No;Celular;0;No
24251;50;45 a 54;Trabajador Dependiente;Casado;Técnico Profesional;No;0;No;No;Celular;1;No
24252;53;45 a 54;Trabajador Dependiente;Casado;Enseñanza Básica;No;7005000;Si;No;Celular;1;Si
24253;57;55 a 64;Técnico;Casado;Técnico Profesional;No;205000;No;No;Celular;0;No
24254;50;45 a 54;Trabajador Dependiente;Casado;Enseñanza Media;No;0;Si;No;Celular;2;No
24255;58;55 a 64;Trabajador Dependiente;Casado;Universitario;No;11303000;No;No;Celular;2;Si
24256;58;55 a 64;Trabajador Independiente;Casado;Enseñanza Media;No;854000;Si;Si;Celular;0;No
24257;58;55 a 64;Trabajador Dependiente;Casado;Universitario;No;863000;No;No;Emailing;0;No
24258;51;45 a 54;Trabajador Dependiente;Casado;Universitario;No;4321000;No;No;Celular;6;No
24259;57;55 a 64;Gerente;Casado;Universitario;No;1276000;No;No;Celular;3;Si
24260;54;45 a 54;Trabajador Dependiente;Casado;Universitario;No;238000;No;No;Celular;2;No
24261;51;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;1711000;No;No;Celular;1;Si
24262;50;45 a 54;Obrero;Divorciado;Enseñanza Media;No;0;Si;No;Fono Particular;5;No
24263;58;55 a 64;Gerente;Casado;Universitario;No;413000;No;No;Celular;2;Si
24264;52;45 a 54;Técnico;Casado;Técnico Profesional;No;497000;No;No;Emailing;0;Si
24265;57;55 a 64;Trabajador Dependiente;Divorciado;Enseñanza Media;No;70000;No;No;Celular;4;No
24266;50;45 a 54;Obrero;Soltero;Enseñanza Media;No;0;No;No;Celular;4;No
24267;54;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;6889000;Si;No;Celular;3;No
24268;51;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;262000;No;No;Celular;6;No
24269;53;45 a 54;Trabajador Dependiente;Casado;Universitario;No;282000;No;No;Celular;0;No
24270;53;45 a 54;Trabajador Dependiente;Casado;Enseñanza Básica;No;7005000;Si;No;Celular;2;Si
24271;53;45 a 54;Trabajador Independiente;Divorciado;Universitario;No;6447000;No;No;Celular;0;No
24272;53;45 a 54;Trabajador Dependiente;Casado;Universitario;No;5115000;Si;No;Celular;7;Si
24273;55;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;626000;No;No;Celular;0;No
24274;51;45 a 54;Trabajador Dependiente;Casado;Universitario;No;2467000;No;No;Celular;0;Si
24275;50;45 a 54;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;No;No;Celular;0;No
24276;57;55 a 64;Técnico;Casado;Técnico Profesional;No;34000;No;Si;Celular;0;No
24277;52;45 a 54;Trabajador Dependiente;Casado;Universitario;No;1442000;Si;No;Celular;1;No
24278;55;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;1130000;No;No;Celular;1;Si
24279;52;45 a 54;Empresario;Divorciado;Enseñanza Media;No;1190000;Si;No;Celular;3;Si
24280;50;45 a 54;Trabajador Dependiente;Soltero;Técnico Profesional;No;5265000;No;No;Celular;0;No
24281;58;55 a 64;Gerente;Casado;Universitario;No;1988000;Si;No;Celular;4;No
24282;51;45 a 54;Gerente;Casado;Universitario;No;7255000;Si;No;Celular;2;No
24283;55;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1391000;Si;No;Fono Particular;0;No
24284;58;55 a 64;Gerente;Casado;Universitario;No;1187000;Si;Si;Celular;1;No
24285;50;45 a 54;Trabajador Dependiente;Casado;Enseñanza Básica;Si;0;No;No;Celular;0;No
24286;53;45 a 54;Trabajador Independiente;Casado;Técnico Profesional;No;21000;Si;No;Celular;0;No
24287;55;55 a 64;Trabajador Dependiente;Casado;Universitario;No;311000;No;Si;Celular;0;No
24288;52;45 a 54;Trabajador Dependiente;Casado;Universitario;No;272000;Si;No;Celular;0;No
24289;56;55 a 64;Técnico;Casado;Técnico Profesional;No;69000;No;Si;Celular;0;No
24290;50;45 a 54;Trabajador Dependiente;Casado;Enseñanza Media;No;0;No;No;Celular;0;No
24291;58;55 a 64;Empresario;Casado;Enseñanza Media;No;593000;Si;Si;Celular;0;Si
24292;52;45 a 54;Técnico;Soltero;Técnico Profesional;No;227000;No;No;Celular;0;No
24293;53;45 a 54;Trabajador Dependiente;Casado;Universitario;No;120000;No;No;Celular;0;No
24294;47;45 a 54;Técnico;Casado;Técnico Profesional;No;-255000;Si;Si;Celular;0;No
24295;51;45 a 54;Técnico;Casado;Técnico Profesional;No;334000;Si;No;Celular;0;No
24296;52;45 a 54;Técnico;Casado;Técnico Profesional;No;128000;No;No;Celular;0;No
24297;55;55 a 64;Gerente;Casado;Universitario;No;3452000;No;No;Celular;0;No
24298;57;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;4723000;Si;No;Celular;0;No
24299;50;45 a 54;Trabajador Dependiente;Divorciado;Universitario;No;216000;No;No;Celular;0;No
24300;47;45 a 54;Técnico;Casado;Técnico Profesional;No;-228000;Si;No;Celular;0;No
24301;54;45 a 54;Trabajador Dependiente;Casado;Universitario;No;76000;Si;No;Celular;0;No
24302;51;45 a 54;Trabajador Dependiente;Casado;Universitario;No;433000;No;No;Celular;0;No
24303;50;45 a 54;Técnico;Casado;Técnico Profesional;No;0;Si;Si;Celular;0;No
24304;58;55 a 64;Gerente;Casado;Universitario;No;1223000;No;No;Celular;0;Si
24305;55;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1508000;No;Si;Celular;0;No
24306;50;45 a 54;Trabajador Dependiente;Soltero;Enseñanza Media;No;0;No;No;Celular;0;No
24307;50;45 a 54;Técnico;Casado;Técnico Profesional;No;0;No;No;Celular;0;No
24308;51;45 a 54;Obrero;Soltero;Enseñanza Media;No;10000;No;No;Celular;0;No
24309;55;55 a 64;Trabajador Dependiente;Casado;Universitario;No;338000;No;Si;Celular;0;No
24310;45;45 a 54;Trabajador Dependiente;Casado;Enseñanza Media;No;-14000;No;Si;Celular;0;No
24311;47;45 a 54;Técnico;Casado;Técnico Profesional;Si;-363000;No;No;Celular;0;No
24312;56;55 a 64;Técnico;Casado;Técnico Profesional;No;51000;No;No;Fono Particular;0;No
24313;57;55 a 64;Técnico;Soltero;Técnico Profesional;No;187000;No;No;Celular;0;No
24314;53;45 a 54;Gerente;Soltero;Universitario;No;1272000;No;No;Celular;0;No
24315;56;55 a 64;Técnico;Casado;Técnico Profesional;No;258000;No;No;Celular;0;No
24316;57;55 a 64;Gerente;Casado;Universitario;No;3724000;Si;No;Celular;0;No
24317;56;55 a 64;Gerente;Casado;Universitario;No;3228000;No;No;Celular;0;No
24318;47;45 a 54;Técnico;Divorciado;Técnico Profesional;Si;-453000;No;Si;Celular;0;No
24319;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;222000;Si;Si;Celular;0;No
24320;57;55 a 64;Obrero;Casado;Enseñanza Media;No;43000;No;Si;Celular;0;No
24321;54;45 a 54;Gerente;Casado;Universitario;No;1444000;Si;No;Celular;0;No
24322;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;2220000;No;No;Celular;0;No
24323;53;45 a 54;Trabajador Dependiente;Casado;Enseñanza Básica;No;21000;No;No;Celular;0;No
24324;44;30 a 45;Técnico;Casado;Técnico Profesional;No;-6000;No;No;Celular;0;No
24325;50;45 a 54;Técnico;Casado;Técnico Profesional;No;0;No;No;Celular;0;No
24326;51;45 a 54;Técnico;Soltero;Técnico Profesional;No;46000;No;No;Celular;0;No
24327;53;45 a 54;Trabajador Dependiente;Casado;Universitario;No;93000;Si;No;Celular;0;No
24328;50;45 a 54;Técnico;Casado;Técnico Profesional;No;0;No;No;Celular;0;No
24329;55;55 a 64;Técnico;Casado;Técnico Profesional;No;257000;No;No;Celular;0;No
24330;50;45 a 54;Trabajador Dependiente;Casado;Universitario;No;0;Si;No;Celular;0;No
24331;50;45 a 54;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Celular;0;No
24332;55;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1283000;Si;No;Celular;0;No
24333;56;55 a 64;Gerente;Soltero;Universitario;No;5073000;Si;No;Celular;0;No
24334;54;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;7159000;No;No;Fono Particular;0;No
24335;52;45 a 54;Técnico;Casado;Técnico Profesional;No;299000;No;No;Celular;0;No
24336;51;45 a 54;Gerente;Divorciado;Universitario;No;2350000;No;No;Celular;0;No
24337;51;45 a 54;Trabajador Dependiente;Divorciado;Universitario;No;631000;Si;No;Celular;0;No
24338;50;45 a 54;Gerente;Casado;Universitario;No;441000;Si;Si;Celular;0;No
24339;51;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;2350000;No;No;Celular;0;No
24340;55;55 a 64;Gerente;Casado;Universitario;No;1463000;Si;No;Celular;0;No
24341;50;45 a 54;Trabajador Dependiente;Divorciado;Universitario;No;162000;No;No;Celular;0;No
24342;55;55 a 64;Gerente;Soltero;Universitario;No;2813000;No;No;Celular;0;No
24343;47;45 a 54;Trabajador Dependiente;Casado;Universitario;Si;-498000;No;No;Celular;0;No
24344;52;45 a 54;Gerente;Soltero;Universitario;No;2117000;No;No;Celular;0;No
24345;56;55 a 64;Gerente;Soltero;Universitario;No;2454000;Si;No;Celular;0;No
24346;42;30 a 45;Trabajador Dependiente;Casado;Enseñanza Media;Si;-278000;Si;No;Celular;0;No
24347;58;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;8000;Si;No;Celular;0;No
24348;50;45 a 54;Trabajador Dependiente;Casado;Enseñanza Media;No;0;Si;No;Fono Particular;0;No
24349;56;55 a 64;Técnico;Divorciado;Técnico Profesional;No;465000;No;Si;Celular;0;No
24350;54;45 a 54;Gerente;Casado;Universitario;No;1066000;Si;No;Celular;0;No
24351;56;55 a 64;Técnico;Soltero;Técnico Profesional;No;294000;No;Si;Celular;0;No
24352;55;55 a 64;Trabajador Dependiente;Casado;Universitario;No;689000;Si;No;Celular;0;No
24353;50;45 a 54;Trabajador Dependiente;Casado;Enseñanza Básica;No;0;Si;Si;Fono Particular;0;No
24354;51;45 a 54;Trabajador Dependiente;Casado;Universitario;No;406000;Si;No;Celular;0;No
24355;50;45 a 54;Trabajador Dependiente;Casado;Enseñanza Básica;No;0;No;No;Celular;0;No
24356;58;55 a 64;Trabajador Dependiente;Casado;Universitario;No;566000;Si;Si;Fono Particular;6;No
24357;52;45 a 54;Trabajador Dependiente;Casado;Universitario;No;326000;Si;No;Celular;0;No
24358;42;30 a 45;Trabajador Independiente;Casado;Enseñanza Media;No;-17000;Si;No;Celular;1;No
24359;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;69000;No;No;Celular;0;No
24360;55;55 a 64;Trabajador Dependiente;Casado;Universitario;No;194000;Si;No;Celular;7;No
24361;54;45 a 54;Trabajador Dependiente;Divorciado;Enseñanza Media;No;76000;Si;No;Celular;0;No
24362;55;55 a 64;Gerente;Soltero;Universitario;No;4082000;Si;No;Celular;0;No
24363;51;45 a 54;Trabajador Dependiente;Casado;Universitario;No;4771000;Si;No;Celular;0;No
24364;53;45 a 54;Trabajador Dependiente;Casado;Universitario;No;507000;Si;No;Celular;1;No
24365;51;45 a 54;Trabajador Dependiente;Casado;Universitario;No;424000;Si;No;Celular;0;No
24366;54;45 a 54;Trabajador Dependiente;Divorciado;Universitario;No;382000;Si;No;Celular;0;No
24367;53;45 a 54;Trabajador Dependiente;Casado;Universitario;No;165000;Si;No;Celular;2;No
24368;55;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;2273000;Si;No;Celular;0;No
24369;52;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;884000;Si;Si;Celular;3;No
24370;58;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;593000;Si;No;Celular;0;No
24371;58;55 a 64;Trabajador Dependiente;Casado;Universitario;No;710000;Si;No;Celular;3;No
24372;50;45 a 54;Obrero;Soltero;Enseñanza Básica;No;0;Si;No;Celular;0;No
24373;45;45 a 54;Trabajador Dependiente;Casado;Universitario;No;-113000;Si;No;Celular;3;No
24374;55;55 a 64;Trabajador Dependiente;Casado;Universitario;No;2264000;Si;No;Celular;0;No
24375;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;825000;Si;No;Celular;0;No
24376;55;55 a 64;Gerente;Casado;Universitario;No;5432000;Si;Si;Celular;2;No
24377;52;45 a 54;Trabajador Dependiente;Casado;Universitario;No;398000;Si;Si;Celular;1;No
24378;55;55 a 64;Técnico;Casado;Técnico Profesional;No;167000;No;No;Celular;0;No
24379;56;55 a 64;Trabajador Dependiente;Casado;Universitario;No;384000;No;No;Celular;0;No
24380;51;45 a 54;Trabajador Dependiente;Casado;Técnico Profesional;No;1324000;Si;No;Celular;0;No
24381;57;55 a 64;Gerente;Casado;Universitario;No;655000;No;No;Celular;0;No
24382;51;45 a 54;Gerente;Casado;Universitario;No;613000;No;No;Celular;0;Si
24383;54;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;2470000;Si;No;Celular;1;No
24384;58;55 a 64;Trabajador Dependiente;Casado;Enseñanza Media;No;53000;No;No;Celular;0;No
24385;55;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;221000;Si;No;Celular;2;No
24386;52;45 a 54;Trabajador Dependiente;Divorciado;Universitario;No;308000;Si;No;Celular;1;No
24387;54;45 a 54;Trabajador Dependiente;Soltero;Universitario;No;175000;Si;Si;Celular;0;No
24388;55;55 a 64;Trabajador Independiente;Casado;Enseñanza Media;No;581000;Si;No;Celular;0;No
24389;50;45 a 54;Empresario;Casado;Enseñanza Media;No;351000;Si;No;Celular;3;No
24390;52;45 a 54;Trabajador Dependiente;Divorciado;Universitario;No;902000;Si;No;Celular;0;Si
